customerID,ChurnProbability,RiskSegment,Recommendation,MonthlyCharges,TotalCharges,tenure,PredictedChurn
4581-SSPWD,0.79180753,Critical,Offer Upgrade Package,75.8,246.3,3,1
3370-HXOPH,0.7450065,High,Offer Upgrade Package,76.1,257.6,3,1
9391-YZEJW,0.20471816,Low,No Action,94.0,5757.2,62,0
9958-MEKUC,0.04057874,Low,No Action,103.95,7517.7,72,0
0281-CNTZX,0.020761263,Low,No Action,19.95,1234.8,63,0
6927-WTFIV,0.30101857,Medium,No Action,71.3,1389.2,20,0
4118-CEVPF,0.23848604,Low,No Action,110.8,3836.3,35,0
3398-ZOUAA,0.47834784,Medium,Send Promotional Email,69.1,1474.75,21,0
9114-VEPUF,0.13010222,Low,No Action,96.1,6001.45,62,0
7876-BEUTG,0.2714526,Medium,No Action,48.8,720.1,15,0
2338-BQEZT,0.14954953,Low,No Action,50.55,2832.75,55,0
9873-MNDKV,0.22598504,Low,No Action,44.65,472.25,11,0
0378-NHQXU,0.48276567,Medium,Send Promotional Email,88.25,1460.65,17,0
8241-JUIQO,0.03542123,Low,No Action,19.45,1336.35,61,0
2194-IIQOF,0.020416005,Low,No Action,89.3,6388.65,71,0
4512-ZUIYL,0.5353833,High,Send Promotional Email,70.0,153.05,2,1
9631-RXVJM,0.021442598,Low,No Action,19.25,677.9,35,0
9584-EXCDZ,0.2701417,Medium,No Action,70.5,1165.6,17,0
7969-AULMZ,0.71867967,High,Offer Upgrade Package,97.35,2119.5,21,1
5093-FEGLU,0.021442598,Low,No Action,19.65,921.55,47,0
2621-UDNLU,0.15609667,Low,No Action,20.85,72.0,3,0
7526-IVLYU,0.15167525,Low,No Action,19.65,68.35,3,0
2428-HYUNX,0.022547416,Low,No Action,19.35,847.25,44,0
9214-EKVXR,0.5929722,High,Send Promotional Email,44.0,44.0,1,1
3410-MHHUM,0.21734737,Low,No Action,94.4,4295.35,44,0
0568-ONFPC,0.19754995,Low,No Action,25.9,135.0,5,0
0733-VUNUW,0.13526037,Low,No Action,55.65,1400.55,24,0
4550-EVXNY,0.8093389,Critical,Retention Agent + Discount,69.65,69.65,1,1
2122-YWVYA,0.38716808,Medium,No Action,75.4,1380.4,18,0
2968-SSGAA,0.80959564,Critical,Retention Agent + Discount,100.6,1060.2,10,1
2296-DKZFP,0.026818464,Low,No Action,71.0,4386.2,65,0
4844-JJWUY,0.8112889,Critical,Retention Agent + Discount,86.0,86.0,1,1
6777-TGHTM,0.27223375,Medium,No Action,106.95,5785.5,53,0
8909-BOLNL,0.043048095,Low,No Action,21.2,52.05,3,0
6603-YRDCJ,0.023498625,Low,No Action,61.05,2018.4,33,0
3538-WZPHD,0.61993,High,Offer Upgrade Package,29.6,79.45,3,1
3229-USWAR,0.08515317,Low,No Action,79.95,2727.3,34,0
2138-VFAPZ,0.021880094,Low,No Action,19.7,263.65,14,0
6131-JLWZM,0.13801989,Low,No Action,20.3,275.4,13,0
4785-QRJHC,0.12935594,Low,No Action,59.9,2816.65,46,0
0269-XFESX,0.03558243,Low,No Action,24.35,538.5,23,0
1709-EJDOX,0.020583186,Low,No Action,19.75,948.9,47,0
4316-XCSLJ,0.17745593,Low,No Action,50.3,846.8,17,0
8610-WFCJF,0.4898971,Medium,Send Promotional Email,95.6,4783.5,49,0
9693-XMUOB,0.33775857,Medium,No Action,50.25,2997.45,59,0
0383-CLDDA,0.03105888,Low,No Action,85.35,5897.4,69,0
4905-JEFDW,0.19882223,Low,No Action,41.6,470.6,11,0
2709-UQGNP,0.24084891,Low,No Action,51.65,524.5,10,0
3549-ZTMNH,0.022625124,Low,No Action,24.0,269.65,12,0
7881-INRLC,0.6220682,High,Offer Upgrade Package,100.85,4740.0,45,1
8033-ATFAS,0.17053929,Low,No Action,59.85,2341.5,39,0
1635-NZATJ,0.017905535,Low,No Action,25.45,1789.65,71,0
0562-HKHML,0.016218225,Low,No Action,23.9,1626.4,71,0
8277-RVRSV,0.03558243,Low,No Action,24.15,800.3,33,0
9943-VSZUV,0.25186646,Medium,No Action,75.7,5060.85,67,0
0117-LFRMW,0.14086185,Low,No Action,40.2,1448.8,37,0
6172-FECYY,0.43520674,Medium,Send Promotional Email,84.5,4254.85,49,0
7054-ENNGU,0.16790417,Low,No Action,50.85,466.6,9,0
1455-HFBXA,0.027960375,Low,No Action,91.6,4627.8,52,0
9402-CXWPL,0.23869382,Low,No Action,98.9,6838.6,70,0
1628-BIZYP,0.8062197,Critical,Retention Agent + Discount,85.0,85.0,1,1
1965-AKTSX,0.6371452,High,Offer Upgrade Package,78.95,1101.85,14,1
0082-LDZUE,0.5952047,High,Send Promotional Email,44.3,44.3,1,1
4786-UKSNZ,0.2754885,Medium,No Action,20.2,20.2,1,0
5343-SGUBI,0.1051944,Low,No Action,80.2,4297.6,52,0
0856-NAOES,0.28467265,Medium,No Action,60.9,414.1,6,0
1976-AZZPJ,0.22094074,Low,No Action,34.2,256.6,7,0
7248-VZQLC,0.38726518,Medium,No Action,85.2,3969.35,47,0
6156-UZDLF,0.05439115,Low,No Action,87.15,2274.1,26,0
3099-OONVS,0.13253066,Low,No Action,54.3,1296.8,25,0
9500-WBGRP,0.020761263,Low,No Action,19.1,1268.85,69,0
5183-KLYEM,0.040482465,Low,No Action,112.75,8192.6,72,0
5144-PQCDZ,0.13763276,Low,No Action,19.95,59.25,4,0
8514-VZHEB,0.020583186,Low,No Action,19.5,1147.85,59,0
6625-IUTTT,0.029330974,Low,No Action,65.55,4361.55,67,0
9355-NPPFS,0.4519173,Medium,Send Promotional Email,78.8,2006.1,26,0
0068-FIGTF,0.12576658,Low,No Action,78.2,2078.95,27,0
5965-GGPRW,0.06758276,Low,No Action,105.25,7609.75,72,0
8035-PWSEV,0.65961343,High,Offer Upgrade Package,89.25,487.05,6,1
2236-HILPA,0.01994126,Low,No Action,20.65,1218.45,62,0
1840-BIUOG,0.13714494,Low,No Action,68.7,1416.2,20,0
1356-MKYSK,0.17080009,Low,No Action,78.65,483.3,6,0
6080-LNESI,0.020892842,Low,No Action,24.75,1234.6,51,0
1830-IPXVJ,0.01994126,Low,No Action,19.75,1311.6,61,0
5828-DWPIL,0.2397879,Low,No Action,89.1,5618.3,62,0
8398-TBIYD,0.020862127,Low,No Action,84.7,6185.15,72,0
0011-IGKFF,0.6621976,High,Offer Upgrade Package,98.0,1237.85,13,1
4192-GORJT,0.7634943,Critical,Offer Upgrade Package,94.45,498.1,5,1
6496-SLWHQ,0.798205,Critical,Offer Upgrade Package,105.0,294.45,3,1
9912-GVSEQ,0.5812169,High,Send Promotional Email,93.85,2381.55,26,1
2931-FSOHN,0.26477513,Medium,No Action,59.9,788.35,13,0
9418-RUKPH,0.020570131,Low,No Action,19.95,756.4,38,0
5383-MMTWC,0.73592174,High,Offer Upgrade Package,84.0,613.4,8,1
9971-ZWPBF,0.40299013,Medium,Send Promotional Email,108.9,3625.2,34,0
4712-AUQZO,0.20076217,Low,No Action,33.6,550.35,18,0
9711-FJTBX,0.075584576,Low,No Action,85.85,4793.8,56,0
2908-ZTPNF,0.16451468,Low,No Action,34.85,1267.2,36,0
7240-ETPTR,0.5172009,High,Send Promotional Email,48.75,442.2,9,1
2202-CUYXZ,0.82633287,Critical,Retention Agent + Discount,84.85,84.85,1,1
5995-OIGLP,0.1633545,Low,No Action,56.65,654.85,12,0
8421-WZOOW,0.15481833,Low,No Action,95.3,5567.45,57,0
6261-RCVNS,0.072542585,Low,No Action,73.9,3160.55,42,0
7951-QKZPL,0.021271527,Low,No Action,24.5,740.3,33,0
1414-YADCW,0.024228975,Low,No Action,84.6,5706.2,70,0
8756-RDDLT,0.20090613,Low,No Action,44.95,3085.35,68,0
2862-PFNIK,0.66305715,High,Offer Upgrade Package,24.7,24.7,1,1
5816-QVHRX,0.26731214,Medium,No Action,100.3,3541.4,37,0
4430-YHXGG,0.16266021,Low,No Action,25.45,84.2,4,0
6888-SBYAI,0.46118033,Medium,Send Promotional Email,50.7,50.7,1,0
7395-XWZOY,0.13819645,Low,No Action,55.0,1165.55,20,0
7169-YWAMK,0.018117106,Low,No Action,68.4,4855.35,72,0
3640-PHQXK,0.5995024,High,Send Promotional Email,89.9,2806.9,31,1
6877-LGWXO,0.43054402,Medium,Send Promotional Email,78.55,1422.65,18,0
6859-RKMZJ,0.21809344,Low,No Action,55.05,608.15,11,0
2729-VNVAP,0.020583186,Low,No Action,19.8,641.35,33,0
2957-JIRMN,0.16008914,Low,No Action,84.45,4959.15,62,0
2049-BAFNW,0.45040947,Medium,Send Promotional Email,35.9,35.9,1,0
3842-QTGDL,0.23837693,Low,No Action,80.75,1321.3,16,0
7163-OCEQI,0.15756822,Low,No Action,78.65,1663.75,22,0
9782-LGXMC,0.09375068,Low,No Action,61.75,3024.15,49,0
5975-BAICR,0.080017515,Low,No Action,63.7,2188.5,36,0
8019-ENHXU,0.42311728,Medium,Send Promotional Email,99.45,4138.05,42,0
5167-GBFRE,0.62642944,High,Offer Upgrade Package,25.2,102.5,4,1
9033-EOXWV,0.17384672,Low,No Action,74.05,872.65,12,0
4673-KKSLS,0.23023032,Low,No Action,87.6,2724.25,31,0
4853-OITSN,0.5596164,High,Send Promotional Email,89.15,413.25,5,1
9800-OUIGR,0.01994126,Low,No Action,20.0,1374.2,66,0
1324-NLTJE,0.2770725,Medium,No Action,55.0,757.1,15,0
2324-EFHVG,0.0994826,Low,No Action,104.4,6692.65,64,0
7094-MSZAO,0.12273142,Low,No Action,20.05,218.5,10,0
1522-VVDMG,0.62845534,High,Offer Upgrade Package,89.75,608.8,7,1
6907-CQGPN,0.1931665,Low,No Action,34.3,1004.75,29,0
0780-XNZFN,0.021442598,Low,No Action,20.65,1125.6,57,0
0239-OXEXL,0.20361486,Low,No Action,84.25,3847.6,46,0
2675-IJRGJ,0.021442598,Low,No Action,19.65,978.0,53,0
7049-GKVZY,0.085209146,Low,No Action,79.85,1387.35,17,0
8577-QSOCG,0.020570131,Low,No Action,20.2,746.05,38,0
3721-CNZHX,0.043425184,Low,No Action,19.8,304.6,15,0
0212-ISBBF,0.3874272,Medium,No Action,50.35,1098.85,22,0
9185-TQCVP,0.7603003,Critical,Offer Upgrade Package,85.15,1139.2,14,1
3585-YNADK,0.06474954,Low,No Action,74.6,4368.95,57,0
5271-DBYSJ,0.51107377,High,Send Promotional Email,79.15,827.7,11,1
1099-GODLO,0.023956042,Low,No Action,20.35,20.35,1,0
6828-HMKWP,0.021893961,Low,No Action,21.05,262.05,12,0
5567-WSELE,0.8245081,Critical,Retention Agent + Discount,94.6,279.55,3,1
1472-TNCWL,0.29643616,Medium,No Action,94.7,3512.5,36,0
8063-RJYNF,0.55983925,High,Send Promotional Email,94.25,1483.25,16,1
0687-ZVTHB,0.083035015,Low,No Action,72.45,4653.85,65,0
2080-GKCWQ,0.5045153,High,Send Promotional Email,74.95,151.75,2,1
9661-ACXBS,0.41889998,Medium,Send Promotional Email,105.2,4400.75,42,0
2193-SFWQW,0.042396754,Low,No Action,111.95,8033.1,72,0
5656-JAMLX,0.020774437,Low,No Action,19.85,1253.65,62,0
3462-BJQQA,0.7663675,Critical,Offer Upgrade Package,89.75,552.65,6,1
0442-TDYUO,0.02142901,Low,No Action,20.05,1036.0,48,0
6733-LRIZX,0.16373233,Low,No Action,108.95,4025.5,35,0
9503-XJUME,0.034425754,Low,No Action,19.65,928.4,52,0
4367-NHWMM,0.6517887,High,Offer Upgrade Package,24.9,24.9,1,1
3727-RJMEO,0.7445683,High,Offer Upgrade Package,82.85,460.25,6,1
3779-OSWCF,0.025662253,Low,No Action,93.2,6506.15,71,0
6736-DHUQI,0.04974886,Low,No Action,84.8,5598.3,67,0
3915-ODIYG,0.09693018,Low,No Action,71.75,4374.55,60,0
1360-RCYRT,0.1505389,Low,No Action,30.35,678.75,23,0
2724-FJDYW,0.10478231,Low,No Action,54.85,2191.7,39,0
4451-RWASJ,0.041320432,Low,No Action,19.5,239.75,15,0
6646-VRFOL,0.63516706,High,Offer Upgrade Package,103.85,5485.5,53,1
3460-TJBWI,0.021285018,Low,No Action,24.2,609.05,24,0
5917-HBSDW,0.103514306,Low,No Action,19.35,683.75,37,0
5685-IIXLY,0.71163356,High,Offer Upgrade Package,83.6,404.2,5,1
5671-UUNXD,0.291704,Medium,No Action,100.65,5189.75,50,0
0956-ACVZC,0.20689577,Low,No Action,94.1,5060.9,54,0
2325-NBPZG,0.39924785,Medium,No Action,74.55,233.65,3,0
4250-ZBWLV,0.25216413,Medium,No Action,108.45,7176.55,68,0
4482-FTFFX,0.29862207,Medium,No Action,56.15,291.45,5,0
8859-DZTGQ,0.021442598,Low,No Action,20.35,689.75,33,0
0440-MOGPM,0.18824717,Low,No Action,80.55,3263.9,41,0
0020-JDNXP,0.07198683,Low,No Action,61.25,1993.2,34,0
3752-CQSJI,0.13082188,Low,No Action,20.45,254.5,13,0
5025-GOOKI,0.09529816,Low,No Action,18.9,347.65,20,0
4698-KVLLG,0.022561697,Low,No Action,19.6,967.9,51,0
5095-AESKG,0.7923733,Critical,Offer Upgrade Package,91.5,242.95,3,1
2887-JPYLU,0.13627516,Low,No Action,45.2,1841.9,41,0
4770-QAZXN,0.1261408,Low,No Action,19.45,232.1,13,0
4896-CPRPF,0.021285018,Low,No Action,25.45,809.25,35,0
1871-MOWRM,0.25493693,Medium,No Action,80.85,866.45,12,0
9714-EDSUC,0.51815844,High,Send Promotional Email,94.9,360.55,4,1
2027-OAQQC,0.22731985,Low,No Action,49.05,2076.2,43,0
0282-NVSJS,0.2915066,Medium,No Action,29.3,355.9,12,0
9090-SGQXL,0.52409023,High,Send Promotional Email,105.3,7299.65,68,1
6595-YGXIT,0.59807783,High,Send Promotional Email,88.95,2291.2,25,1
7353-YOWFP,0.043048095,Low,No Action,20.25,129.15,7,0
9835-ZIITK,0.30970964,Medium,No Action,110.85,7491.75,66,0
8008-ESFLK,0.2445741,Low,No Action,110.5,5835.5,53,0
7537-CBQUZ,0.27954218,Medium,No Action,109.4,7031.45,63,0
1555-DJEQW,0.079151,Low,No Action,114.2,7723.9,70,0
5649-TJHOV,0.29909945,Medium,No Action,36.5,1032.0,27,0
0519-XUZJU,0.7507225,Critical,Offer Upgrade Package,70.75,70.75,1,1
3363-EWLGO,0.16521896,Low,No Action,19.95,109.6,5,0
4750-UKWJK,0.03985109,Low,No Action,19.6,727.8,37,0
6338-AVWCY,0.5701086,High,Send Promotional Email,40.15,130.75,3,1
1689-YQBYY,0.5385206,High,Send Promotional Email,76.6,893.0,12,1
4487-ZYJZK,0.034425754,Low,No Action,19.6,763.1,38,0
2959-FENLU,0.6569312,High,Offer Upgrade Package,85.3,781.4,9,1
0708-LGSMF,0.342812,Medium,No Action,65.85,902.25,13,0
9253-QXKBE,0.62731624,High,Offer Upgrade Package,94.45,2653.65,29,1
7634-HLQJR,0.020583186,Low,No Action,20.05,1016.7,47,0
0487-RPVUM,0.15303971,Low,No Action,99.4,5943.65,61,0
4079-ULGFR,0.12809913,Low,No Action,20.0,275.7,16,0
2516-XSJKX,0.028083006,Low,No Action,78.45,3126.45,41,0
0057-QBUQH,0.023296665,Low,No Action,25.1,1070.15,43,0
9445-SZLCH,0.341099,Medium,No Action,97.35,3457.9,36,0
6599-SFQVE,0.40833837,Medium,Send Promotional Email,55.0,340.4,6,0
8331-ZXFOE,0.044748034,Low,No Action,71.1,4299.2,58,0
4003-FUSHP,0.15328975,Low,No Action,61.55,1093.2,19,0
0356-ERHVT,0.22355281,Low,No Action,45.9,521.9,11,0
7325-ENZFI,0.046637382,Low,No Action,40.3,1630.4,39,0
4884-ZTHVF,0.67967343,High,Offer Upgrade Package,87.1,713.6,8,1
3920-HIHMQ,0.14705586,Low,No Action,49.5,1265.65,26,0
3055-OYMSE,0.26000717,Medium,No Action,73.8,4003.85,53,0
0613-WUXUM,0.019928603,Low,No Action,19.2,1401.4,70,0
7568-PODML,0.68852824,High,Offer Upgrade Package,45.3,45.3,1,1
4458-KVRBJ,0.02167257,Low,No Action,25.0,1510.5,59,0
5349-IECLD,0.72652394,High,Offer Upgrade Package,94.95,178.1,2,1
1397-XKKWR,0.06029207,Low,No Action,35.3,264.8,7,0
3945-GFWQL,0.33616242,Medium,No Action,44.55,480.6,12,0
8097-OMULG,0.10416711,Low,No Action,76.75,4541.9,59,0
6013-BHCAW,0.038398657,Low,No Action,81.0,4976.15,61,0
0401-WDBXM,0.053485572,Low,No Action,105.55,7542.25,72,0
3387-PLKUI,0.12845251,Low,No Action,18.8,251.25,13,0
6096-EGVTU,0.033135463,Low,No Action,24.9,1595.5,64,0
3797-VTIDR,0.7090131,High,Offer Upgrade Package,23.45,23.45,1,1
5081-NWSUP,0.12115148,Low,No Action,64.9,685.55,10,0
2580-ATZSQ,0.043232173,Low,No Action,61.35,3874.1,65,0
8085-MSNLK,0.079188466,Low,No Action,113.95,6891.4,62,0
9691-HKOVS,0.0977896,Low,No Action,90.15,4916.95,55,0
9881-VCZEP,0.19771732,Low,No Action,54.1,1373.0,25,0
9526-BIHHD,0.43928242,Medium,Send Promotional Email,29.7,29.7,1,0
8757-TFHHJ,0.46118033,Medium,Send Promotional Email,49.8,49.8,1,0
4523-WXCEF,0.3895533,Medium,No Action,101.1,6039.9,59,0
1468-DEFNC,0.020964123,Low,No Action,24.4,1548.65,64,0
5119-KEPFY,0.40737322,Medium,Send Promotional Email,95.0,3440.25,36,0
8364-TRMMK,0.56920576,High,Send Promotional Email,50.65,151.3,3,1
0916-KNFAJ,0.03042279,Low,No Action,69.9,4226.7,61,0
8319-QBEHW,0.08215733,Low,No Action,39.95,1023.75,26,0
3063-QFSZL,0.6270883,High,Offer Upgrade Package,55.4,55.4,1,1
8775-LHDJH,0.8389625,Critical,Retention Agent + Discount,90.6,90.6,1,1
9625-QNLUX,0.066759005,Low,No Action,103.25,7074.4,68,0
3097-NQYSN,0.74720913,High,Offer Upgrade Package,86.85,156.35,2,1
4024-CSNBY,0.031614702,Low,No Action,94.25,6849.75,72,0
7110-BDTWG,0.043246236,Low,No Action,47.05,3263.6,71,0
7493-GVFIO,0.021040581,Low,No Action,20.55,1252.85,57,0
0690-SRQID,0.13763276,Low,No Action,19.65,67.55,4,0
9605-WGJVW,0.8206606,Critical,Retention Agent + Discount,70.2,70.2,1,1
9114-DPSIA,0.018681465,Low,No Action,81.0,5750.0,72,0
4700-UBQMV,0.11124005,Low,No Action,75.9,1549.75,21,0
7711-GQBZC,0.01682647,Low,No Action,24.7,1810.55,71,0
3565-UNOCC,0.6915512,High,Offer Upgrade Package,99.05,2952.85,29,1
4627-MIHJH,0.087030485,Low,No Action,110.25,7467.55,69,0
9795-NREXC,0.029442541,Low,No Action,85.0,5484.4,64,0
8573-CGOCC,0.12809913,Low,No Action,19.75,294.9,16,0
7356-AYNJP,0.058106065,Low,No Action,23.9,97.5,4,0
9249-FXSCK,0.27179688,Medium,No Action,111.25,5916.45,52,0
5493-SDRDQ,0.38850546,Medium,No Action,55.1,113.35,2,0
6286-SUUWT,0.30476552,Medium,No Action,19.95,19.95,1,0
4819-HJPIW,0.22322235,Low,No Action,25.15,476.8,18,0
8654-DHAOW,0.48936874,Medium,Send Promotional Email,54.15,101.65,2,0
5438-QMDDL,0.18627602,Low,No Action,59.8,1130.85,19,0
9812-GHVRI,0.30511996,Medium,No Action,83.85,3532.25,40,0
5553-AOINX,0.23055117,Low,No Action,104.9,6891.45,66,0
1228-ZLNBX,0.28593424,Medium,No Action,75.3,1570.7,21,0
4226-KKDON,0.19109611,Low,No Action,66.65,520.95,8,0
3831-YCPUO,0.038222697,Low,No Action,109.5,7854.9,72,0
7445-WMRBW,0.069345705,Low,No Action,73.85,3581.4,48,0
3308-DGHKL,0.020761263,Low,No Action,19.3,1447.9,69,0
9924-JPRMC,0.046143986,Low,No Action,118.2,8547.15,72,0
0080-EMYVY,0.10294315,Low,No Action,51.45,727.85,14,0
6218-KNUBD,0.22207166,Low,No Action,59.45,357.6,6,0
7337-CINUD,0.021893961,Low,No Action,19.5,159.35,8,0
7609-NRNCA,0.038265754,Low,No Action,19.55,280.85,17,0
0623-EJQEG,0.099723294,Low,No Action,93.55,6069.25,65,0
7153-CHRBV,0.041171465,Low,No Action,59.3,3274.35,57,0
0871-URUWO,0.7753749,Critical,Offer Upgrade Package,102.25,1359.0,13,1
9190-MFJLN,0.44733623,Medium,Send Promotional Email,95.9,1777.9,19,0
6198-PNNSZ,0.25051266,Medium,No Action,109.8,6109.65,56,0
3317-VLGQT,0.5945332,High,Send Promotional Email,78.1,1122.4,14,1
4132-POCZS,0.26828584,Medium,No Action,39.9,2020.9,52,0
5614-DNZCE,0.023962282,Low,No Action,64.9,3795.45,58,0
1095-JUDTC,0.42935634,Medium,Send Promotional Email,95.05,4504.55,47,0
3896-RCYYE,0.16325346,Low,No Action,53.4,3579.15,67,0
9638-JIQYA,0.6091548,High,Offer Upgrade Package,24.9,49.7,2,1
3258-SANFR,0.33625758,Medium,No Action,44.7,276.5,6,0
3726-TBHQT,0.045423828,Low,No Action,114.0,8175.9,71,0
3190-ITQXP,0.020583186,Low,No Action,20.25,890.35,46,0
0870-VEMYL,0.30839425,Medium,No Action,53.85,259.8,5,0
4833-QTJNO,0.19385432,Low,No Action,83.85,5588.8,67,0
3039-MJSLN,0.13232604,Low,No Action,20.2,50.6,3,0
0178-CIIKR,0.15609667,Low,No Action,19.95,58.0,3,0
5385-SUIRI,0.4495283,Medium,Send Promotional Email,104.2,5568.35,52,0
3982-XWFZQ,0.27124944,Medium,No Action,50.25,2203.65,42,0
5774-QPLTF,0.0339579,Low,No Action,20.35,938.95,50,0
2322-VCZHZ,0.37133732,Medium,No Action,90.0,2024.1,23,0
5010-IPEAQ,0.024706496,Low,No Action,54.2,3623.95,67,0
4009-ALQFH,0.56186837,High,Send Promotional Email,99.5,2369.05,25,1
6383-ZTSIW,0.14121622,Low,No Action,99.1,3877.95,39,0
8990-YOZLV,0.023501217,Low,No Action,66.9,4577.9,69,0
3069-SSVSN,0.12227734,Low,No Action,25.85,25.85,1,0
5222-IMUKT,0.3764282,Medium,No Action,91.05,2871.5,32,0
3627-FCRDW,0.49450997,Medium,Send Promotional Email,71.0,672.55,9,0
7562-GSUHK,0.54118294,High,Send Promotional Email,93.2,1573.7,16,1
6685-XSHHU,0.019928603,Low,No Action,20.95,1270.55,60,0
8901-UPRHR,0.070697345,Low,No Action,109.2,7711.45,72,0
4903-UYAVB,0.1477472,Low,No Action,19.35,126.05,5,0
0118-JPNOY,0.33372274,Medium,No Action,85.8,2193.65,26,0
6776-TLWOI,0.13942844,Low,No Action,19.85,64.55,3,0
3845-FXCYS,0.16622747,Low,No Action,19.65,31.2,2,0
5857-XRECV,0.041958865,Low,No Action,20.5,38.25,2,0
0725-CXOTM,0.09379878,Low,No Action,89.65,3348.1,36,0
4343-EJVQB,0.3071968,Medium,No Action,74.35,533.6,7,0
9000-PLFUZ,0.045223303,Low,No Action,49.45,2907.55,60,0
3427-GGZZI,0.58240783,High,Send Promotional Email,89.1,1620.8,19,1
7779-ORAEL,0.030276032,Low,No Action,75.15,3480.35,45,0
0644-OQMDK,0.6231268,High,Offer Upgrade Package,70.65,293.85,4,1
4077-CROMM,0.49737054,Medium,Send Promotional Email,104.2,3243.45,31,0
3154-CFSZG,0.272061,Medium,No Action,90.05,4137.2,47,0
2868-MZAGQ,0.8304923,Critical,Retention Agent + Discount,79.25,79.25,1,1
4847-QNOKA,0.5929722,High,Send Promotional Email,44.9,44.9,1,1
2220-IAHLS,0.31260318,Medium,No Action,19.4,19.4,1,0
1658-XUHBX,0.25890216,Medium,No Action,88.75,5348.65,59,0
6379-RXJRQ,0.4404982,Medium,Send Promotional Email,70.1,659.65,10,0
2378-HTWFW,0.31089708,Medium,No Action,91.0,3180.5,35,0
8650-RHRKE,0.6191011,High,Offer Upgrade Package,29.65,118.5,4,1
4377-VDHYI,0.10615635,Low,No Action,90.8,3023.85,32,0
0475-RIJEP,0.48013958,Medium,Send Promotional Email,77.85,3365.85,43,0
1260-TTRXI,0.5169399,High,Send Promotional Email,54.3,195.3,4,1
3719-TDVQB,0.022547416,Low,No Action,18.95,1031.1,54,0
6328-ZPBGN,0.748905,High,Offer Upgrade Package,95.15,997.65,11,1
0201-MIBOL,0.0653043,Low,No Action,102.4,6471.85,66,0
4937-QPZPO,0.2547472,Medium,No Action,99.9,6241.35,61,0
2925-VDZHY,0.01985085,Low,No Action,88.7,6501.35,72,0
6981-TDRFT,0.16061082,Low,No Action,54.3,2317.1,44,0
3413-CSSTH,0.16120538,Low,No Action,55.7,2237.55,41,0
8033-VCZGH,0.31123394,Medium,No Action,103.95,5231.3,50,0
4789-KWMXN,0.3019017,Medium,No Action,110.85,5275.8,47,0
0224-NIJLP,0.021893961,Low,No Action,20.15,165.5,8,0
7542-CYDDM,0.10314276,Low,No Action,20.05,358.5,18,0
4718-WXBGI,0.025798751,Low,No Action,91.95,6614.9,72,0
2867-UIMSS,0.79898775,Critical,Offer Upgrade Package,80.5,80.5,1,1
8495-PRWFH,0.26569206,Medium,No Action,55.65,2421.75,42,0
0439-IFYUN,0.46999684,Medium,Send Promotional Email,74.7,1294.6,18,0
5716-LIBJC,0.26173702,Medium,No Action,104.15,1299.1,13,0
2868-LLSKM,0.06587901,Low,No Action,83.65,5733.4,68,0
8111-RKSPX,0.67223626,High,Offer Upgrade Package,72.2,305.55,4,1
2988-QRAJY,0.10173438,Low,No Action,110.05,7430.75,69,0
1585-MQSSU,0.17055182,Low,No Action,51.5,900.5,17,0
0071-NDAFP,0.021285018,Low,No Action,25.5,630.6,25,0
2856-NNASM,0.31093472,Medium,No Action,89.55,3856.75,43,0
7328-ZJAJO,0.02019695,Low,No Action,19.5,1222.65,59,0
6458-CYIDZ,0.348329,Medium,No Action,80.7,374.8,5,0
8559-CIZFV,0.05318552,Low,No Action,77.5,1625.0,21,0
1090-PYKCI,0.11342647,Low,No Action,105.1,7234.8,69,0
3058-WQDRE,0.31701863,Medium,No Action,25.15,331.85,13,0
7547-EKNFS,0.38672835,Medium,No Action,95.25,3959.35,42,0
2279-AXJJK,0.20630151,Low,No Action,95.65,5088.4,52,0
6769-DYBQN,0.35392684,Medium,No Action,85.0,3969.4,46,0
0909-SELIE,0.026729472,Low,No Action,80.8,4860.85,61,0
3417-TSCIC,0.1047473,Low,No Action,24.85,788.05,29,0
1042-HFUCW,0.052942716,Low,No Action,54.75,1266.35,25,0
4439-JMPMT,0.6955604,High,Offer Upgrade Package,85.75,470.95,5,1
6537-OTKMY,0.23836084,Low,No Action,50.75,688.2,15,0
8999-EXMNO,0.021099862,Low,No Action,20.15,387.7,19,0
6725-TPKJO,0.021442598,Low,No Action,20.05,845.25,44,0
2446-BEGGB,0.79444355,Critical,Offer Upgrade Package,98.25,560.6,6,1
7162-WPHPM,0.023185074,Low,No Action,71.6,4230.25,58,0
1599-MMYRQ,0.052377272,Low,No Action,81.45,4983.05,62,0
8821-KVZKQ,0.0924533,Low,No Action,58.4,4113.15,70,0
1496-GGSUK,0.69834477,High,Offer Upgrade Package,25.7,25.7,1,1
6434-TTGJP,0.026718767,Low,No Action,53.7,521.0,10,0
0042-JVWOJ,0.034846984,Low,No Action,19.6,471.85,26,0
0130-SXOUN,0.21804427,Low,No Action,89.4,5976.9,66,0
2575-GFSOE,0.58656543,High,Send Promotional Email,69.0,506.9,7,1
2330-PQGDQ,0.061257772,Low,No Action,84.2,4299.75,51,0
1452-UZOSF,0.039157026,Low,No Action,106.1,7548.6,72,0
2097-YVPKN,0.020628525,Low,No Action,25.75,1654.75,65,0
2842-JTCCU,0.49201444,Medium,Send Promotional Email,46.05,80.35,2,0
8597-CTXVJ,0.03928186,Low,No Action,64.95,4551.5,70,0
